88,North,W432,B234,adult,,23.154514,0.27159307,0.26628448,-0.005308586,1.8026175,1,0,0
88,North,W481,G388,adult,,21.857143,0.27787698,0.26884921,-0.009027778,1.5714286,1,0,0
88,North,Y,G384,adult,,23.046317,0.27324863,0.26715895,-0.006089674,1.7123684,0,0,1
,,,,,,,,,,,,,
88,S. Fetter,R190,R179,adult,,37,0.2953125,0.27604167,-0.019270833,1.25,0,3,3
88,S. Fetter,W434,R167,adult, ,22,0.31875,0.275,-0.04375,2,0,0,1
88,S. Fetter,W469,O80,adult, ,24,0.28611111,0.27638889,-0.009722222,2,0,0,1
88,S. Fetter,Y,G386,adult, ,24,0.25972222,0.28055556,0.020833333,1,0,0,1
,,,,, ,,,,,,,,
88,Wind. Dam,G371,B277,adult,,9.5,0.26944444,0.27291667,0.003472222,2.5,0,0,0
88,Wind. Dam,Y,O15,adult,,27.5,0.27430556,0.27291667,-0.001388889,2,0,0,1
,,,,,,,,,,,,,
88,Cordingly,B265,B264,adult,,30.333333,0.27916667,0.2712963,-0.00787037,2,0,1,1
88,Cordingly,G334,W475,adult, ,27,0.27083333,0.275,0.004166667,3,0,0,1
88,Cordingly,O66,P556,adult,,30.333333,0.26828704,0.27233796,0.004050926,1.1666667,1,0,1
88,Cordingly,W430,R178,adult,,21,0.27430556,0.2712963,-0.003009259,2.3333333,0,0,1
,,,,,,,,,,,,,
88,Sybille,O732,G1030,adult, ,42,0.27777778,0.26666667,-0.011111111,1,0,0,1
88,Sybille,O99,W483,adult,,31.833333,0.28599537,0.2650463,-0.020949074,1.3333333,0,3,3
88,Sybille,W488,W487,adult,,37.25,0.29409722,0.27204861,-0.022048611,1,1,0,0
88,Sybille,W618,Y1188,adult,,18,0.26458333,0.25393519,-0.010648148,2.3333333,0,0,0
88,Sybille,W619,O725,adult,,26.833333,0.25266204,0.25034722,-0.002314815,2.1666667,1,0,0
88,Sybille,Y,B235,adult,,16.857143,0.25585317,0.25416667,-0.001686508,2,1,0,0
88,Sybille,Y,G364,adult,,27.5,0.27916667,0.2625,-0.016666667,1.5,1,0,0
88,Sybille,Y,P534,adult,,11.333333,0.26446759,0.25324074,-0.011226852,2.3333333,0,0,1
88,Sybille,Y,R129,adult,,11.666667,0.25856481,0.25787037,-0.000694444,2.3333333,1,0,0
88,Sybille,Y,W435,adult,,23.666667,0.28125,0.26041667,-0.020833333,2.3333333,0,0,0
,,,,,,,,,,,,,
88,Mud Springs,B955,W640,adult,,31,0.28177083,0.26527778,-0.016493056,1,0,0,0
88,Red Post,G1029,G1032,adult, ,38,0.25277778,0.26666667,0.013888889,1,0,0,0
88,Red Post,G1039,B968,adult, ,35,0.23958333,0.25833333,0.01875,1,0,0,0
88,Mud Springs,G1063,O721,adult, ,26,0.26111111,0.25555556,-0.005555556,2,0,1,0
88,Mud Springs,G1076,R892,adult, ,21,0.25347222,0.25486111,0.001388889,1,0,1,0
88,Mud Springs,R860,Y1182,adult,,38.5,0.25017361,0.25486111,0.0046875,1.75,1,1,1
88,Mud Springs,W443,O41,adult,,17.5,0.25347222,0.26145833,0.007986111,1,1,3,3
88,Mud Springs,W612,O730,adult, ,31,0.22986111,0.25,0.020138889,1,1,1,1
88,Mud Springs,W627,B986,adult,,19.664557,0.2708157,0.26205608,-0.007877673,1.2444444,0,1,0
88,Mud Springs,W645,Y1165,adult, ,23,0.24236111,0.24583333,0.003472222,1,0,1,0
88,Mud Springs,Y1155,B963,adult,,32,0.27819444,0.27013889,-0.008055556,1.2,1,1,0
88,Mud Springs,Y1167,G1031,adult,,12.5,0.27638889,0.2625,-0.013888889,2.5,0,0,0
88,Red Post,Y1179,B952,adult, ,27,0.25833333,0.26666667,0.008333333,3,0,1,1
88,Mud Springs,Y1175,Y1176,adult,,12.333333,0.2900463,0.27268519,-0.017361111,2.3333333,0,0,1
,,,,,,,,,,,,,
88,Mule Creek,B228,B227,adult,,27.666667,0.26365741,0.2724537,0.008796296,1.3333333,0,1,0
88,Mule Creek,G333,G361,adult,,20.6,0.2725,0.26972222,-0.002777778,2.2,0,1,0
88,Mule Creek,Y1106,Y1135,adult,,26.5,0.27673611,0.25694444,-0.019791667,2.5,0,1,0
,,,,,,,,,,,,,
88,Viewpoint,R851,R852,adult, ,2,0.27430556,0.25416667,-0.020138889,3,0,0,1
88,Viewpoint,R853,G1040,adult,,17.285714,0.26488095,0.25813492,-0.006746032,1.8571429,0,0,1
88,Viewpoint,R854,B961,adult,,24.25,0.26197917,0.25677083,-0.005208333,1.375,1,0,1
