"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type_","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","time","sunrise_time","num_males_observed","num_females_observed","comments_observations_or_marks","time_start","time_end","num_of_struts","struts_5_min","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder","43","1989","4","3","5:40","White","long_lake","None","20 - 30, gusts to 60","95","no","no",NA,NA,"Clear","golden eagle","7:10 - all hens flew - only 10 males left","observation",NA,NA,NA,NA,NA,NA,NA,"7:06","6:43","53","24","Female - Y/W, B/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Predator disturbance - all hens flew - only 10 males left. ~ 10 birds (males) flew back 7:10. Golden eagle perched just beyond lek. 2 hen cluster - 1 @ 4 males (including RO), the other at 1 male. Left 7:48
"
"binder, floppy","43","1989","4","3","5:40","White","long_lake","None","20 - 30, gusts to 60","95","no","no",NA,NA,"Clear","golden eagle","7:10 - all hens flew - only 10 males left","strut","yellow","1116","Y1116","yellow","1118","Y1118","adult",NA,"6:43",NA,NA,NA,"6:55",NA,"17","17","1",NA,"Female wandering by, standoff and wing beat w/ UM male",NA,"no","no","no","Predator disturbance - all hens flew - only 10 males left. ~ 10 birds (males) flew back 7:10. Golden eagle perched just beyond lek. 2 hen cluster - 1 @ 4 males (including RO), the other at 1 male. Left 7:48
"
"binder","43","1989","4","3","5:40","White","long_lake","None","20 - 30, gusts to 60","95","no","no",NA,NA,"Clear","golden eagle","7:10 - all hens flew - only 10 males left","observation",NA,NA,NA,NA,NA,NA,NA,"7:14","6:43","11","2","Female - G/ , /O, IR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Predator disturbance - all hens flew - only 10 males left. ~ 10 birds (males) flew back 7:10. Golden eagle perched just beyond lek. 2 hen cluster - 1 @ 4 males (including RO), the other at 1 male. Left 7:48
"
"binder","43","1989","4","3","5:40","White","long_lake","None","20 - 30, gusts to 60","95","no","no",NA,NA,"Clear","golden eagle","7:10 - all hens flew - only 10 males left","observation",NA,NA,NA,NA,NA,NA,NA,"7:39","6:43","34","10","Female Y/W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Predator disturbance - all hens flew - only 10 males left. ~ 10 birds (males) flew back 7:10. Golden eagle perched just beyond lek. 2 hen cluster - 1 @ 4 males (including RO), the other at 1 male. Left 7:48
"
"binder","44","1989","4","10","6:13","White","long_lake","None","5 to 10","0","no","no",NA,NA,"Snow covered","?",NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:13","~6:40",NA,NA,"5 birds near base of ridge  - may have been eagle disturbance ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:10","6:04","69","13","Female 1/S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B/ R or P? "
"binder, floppy","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"strut","orange","1317","O1317","white","1439","W1439","adult",NA,"6:04, 6:32",NA,NA,NA,"6:26","6:31","28","28, 25","2",NA,NA,NA,"no","no","no","B/ R or P? "
"binder","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"B/ R or P? "
"binder","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:58","6:04","51","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B/ R or P? "
"binder","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"strut","green",NA,NA,NA,NA,NA,NA,NA,"6:04",NA,NA,NA,"6:28","6:33","0","0","3",NA,"- juvenile ",NA,NA,NA,NA,"B/ R or P? "
"binder, floppy","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"strut","blue","950","B950","white","658","W658","adult",NA,"6:04, 6:32",NA,NA,NA,"6:35","6:40","6","6","3, 2",NA,NA,NA,"no","no","no","B/ R or P? "
"binder","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"strut","blue",NA,NA,NA,NA,NA,NA,NA,"6:04",NA,NA,NA,"6:37","6:42","29","29","3",NA,NA,NA,NA,NA,NA,"B/ R or P? "
"binder","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"strut","green",NA,NA,NA,NA,NA,NA,NA,"6:04",NA,NA,NA,"6:44","6:49","5","5","3",NA,NA,NA,NA,NA,NA,"B/ R or P? "
"binder, floppy","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"strut","green","305","G305","green","304","G304","adult",NA,"6:04, 6:32",NA,NA,NA,"6:53","6:58","1","1","3",NA,"standoff with UM male ",NA,"no","no",NA,"B/ R or P? "
"binder","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"strut","red",NA,NA,NA,NA,NA,NA,NA,"6:04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B/ R or P? "
"binder, floppy","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"strut","blue","948","B948","yellow","1142","Y1142","adult",NA,"6:04, 6:32",NA,NA,NA,"7:01","7:06","11","11","3, 1","11 - 16 - hen walked by",NA,NA,"no","no","no","B/ R or P? "
"binder","46","1989","4","17","5:45","White/Burton","long_lake","Canon netting","Calm","Clear","no","no",NA,"Heavy fog","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:13","6:04","39","4","Heavy fog - can't get a (?)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","46","1989","4","17","5:45","White/Burton","long_lake","Canon netting","Calm","Clear","no","no",NA,"Heavy fog","Clear",NA,NA,"strut","yellow",NA,NA,"yellow",NA,NA,NA,NA,"6:04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","observation",NA,NA,NA,NA,NA,NA,NA,"6:07","6:03","69","9","See below (referring to notes)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder, floppy","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","strut","green","1084","G1084","red","883","R883","adult",NA,"6:03, 6:30",NA,NA,NA,"6:47","6:57","17","8, 17","3",NA,NA,NA,"no","no","no","2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","yes",NA,NA,"2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","observation",NA,NA,NA,NA,NA,NA,NA,"6:40","6:03","65","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder, floppy","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","strut","blue","948","B948","yellow","1142","Y1142","adult",NA,"6:03, 6:30",NA,NA,NA,"6:12","6:17","28","28","1",NA,"Chased UM male",NA,"no","no","no","2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder, floppy","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","strut","red","843","R843","blue","1611","B1611","adult",NA,"6:03, 6:30",NA,NA,NA,"6:10","6:15","19","19","3",NA,"(?)",NA,"no","no","no","2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder, floppy","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","strut","red","150","R150","white","471","W471","adult",NA,"6:03, 6:30",NA,NA,NA,"6:20","6:25","31","31","1",NA,NA,NA,"no","no",NA,"2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder, floppy","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","strut","red","887","R887","green","1098","G1098","adult",NA,"6:03, 6:30",NA,NA,NA,"6:49","6:54","4","4","3",NA,NA,NA,"no","no","no","2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder, floppy","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","strut","yellow",NA,"Y","green","381","G381","adult",NA,"6:03, 6:30",NA,NA,NA,"6:20","6:25","14","14, 4","3",NA,NA,NA,"no","no","no","2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder","48","1989","4","23","5:35","White/Heller/Habot/Cole/Klein","long_lake","Canon netting","Calm","45","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:42",NA,"69","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","49","1989","4","25","3:25, obs 5:30","White/Pilerson","long_lake","Spotlighting","0 to 5","15","no","no","~32","- light fog","Clear","?",NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:33","6:11","25","0","(?) to SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saw golden eagle at ridge at 6:54. At 5:46 ~ 40 birds flew to (south?) of lek. Left 6:50 (written at the top of the page)"
"binder","50","1989","4","27","5:51","White/?/Kleene","long_lake","Spotlighting","5 to 10","90","no","no","~40","stormy","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:06","6:10","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:41 - Female wandered off, lek drifted towards lake. Left 7:00 (written at top of page)"
"binder, floppy","50","1989","4","27","5:51","White/?/Kleene","long_lake","Spotlighting","5 to 10","90","no","no","~40","stormy","Clear",NA,NA,"strut","yellow","1116","Y1116","yellow","1118","Y1118","adult",NA,"6:10",NA,NA,NA,"6:13","6:18","0","0","3",NA,NA,NA,"no","no","no","6:41 - Female wandered off, lek drifted towards lake. Left 7:00 (written at top of page)"
"binder","50","1989","4","27","5:51","White/?/Kleene","long_lake","Spotlighting","5 to 10","90","no","no","~40","stormy","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:30","6:10","19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:41 - Female wandered off, lek drifted towards lake. Left 7:00 (written at top of page)"
"binder, floppy","50","1989","4","27","5:51","White/?/Kleene","long_lake","Spotlighting","5 to 10","90","no","no","~40","stormy","Clear",NA,NA,"strut","blue","948","B948","yellow","1142","Y1142","adult",NA,"6:10",NA,NA,NA,"6:13","6:18","0","0","3",NA,NA,NA,"no","no","no","6:41 - Female wandered off, lek drifted towards lake. Left 7:00 (written at top of page)"
"binder","50","1989","4","27","5:51","White/?/Kleene","long_lake","Spotlighting","5 to 10","90","no","no","~40","stormy","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:49","6:10","19","1","Hen behind lek walking away",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:41 - Female wandered off, lek drifted towards lake. Left 7:00 (written at top of page)"
"binder, floppy","50","1989","4","27","5:51","White/?/Kleene","long_lake","Spotlighting","5 to 10","90","no","no","~40","stormy","Clear",NA,NA,"strut","red","150","R150","white","471","W471","adult",NA,"6:10",NA,NA,NA,"6:24","6:29","16","16","2","Female wandered within 10 m","Wing fight w/UM male",NA,"no","no",NA,"6:41 - Female wandered off, lek drifted towards lake. Left 7:00 (written at top of page)"
"binder, floppy","50","1989","4","27","5:51","White/?/Kleene","long_lake","Spotlighting","5 to 10","90","no","no","~40","stormy","Clear",NA,NA,"strut","blue","993","B993","green","1051","G1051","adult",NA,"6:10",NA,NA,NA,"6:38","6:43","25","25","3, 2",NA,NA,NA,"no","no",NA,"6:41 - Female wandered off, lek drifted towards lake. Left 7:00 (written at top of page)"
"binder","51","1989","4","29","At night","White/Nickel/Szumski/Hemigain","long_lake","Spotlighting","5 to 10","90","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:35","6:05","50","1","Hen flew",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5:53 - ~40 birds flew SW - only ~ 10 birds left - don't know why? Remaining birds began to strut as soon as (?) hit them. Quit observing at 6:20 - (?) were relieved. 
"
"binder","51","1989","4","29","At night","White/Nickel/Szumski/Hemigain","long_lake","Spotlighting","5 to 10","90","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:55","6:05","13","0","W/?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5:53 - ~40 birds flew SW - only ~ 10 birds left - don't know why? Remaining birds began to strut as soon as (?) hit them. Quit observing at 6:20 - (?) were relieved. 
"
"binder","51","1989","4","29","At night","White/Nickel/Szumski/Hemigain","long_lake","Spotlighting","5 to 10","90","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,NA,"6:05","13","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5:53 - ~40 birds flew SW - only ~ 10 birds left - don't know why? Remaining birds began to strut as soon as (?) hit them. Quit observing at 6:20 - (?) were relieved. 
"
"binder","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","observation",NA,NA,NA,NA,NA,NA,NA,"5:45","6:00","45","6","18 males flew on arrival, male W/O, G/?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder, floppy","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","strut","white","470","W470","orange","31","O31","adult",NA,"6:00",NA,NA,NA,"5:49","5:54","39","39, 35","1",NA,"This years bird",NA,"no","no",NA,"Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","observation",NA,NA,NA,NA,NA,NA,NA,"6:31","6:00","47","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder, floppy","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","strut","yellow","1116","Y1116","yellow","1118","Y1118","adult",NA,"6:00",NA,NA,NA,"5:55","6:00","0","0","3",NA,"Standoff w/UM male",NA,"no","no","no","Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","observation",NA,NA,NA,NA,NA,NA,NA,"7:15","6:00","46","2","Hen wandering all over!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder, floppy","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","strut","blue","948","B948","yellow","1142","Y1142","adult",NA,"6:00",NA,NA,NA,"6:00","6:05","28","28","1",NA,NA,NA,"no","no","no","Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder, floppy","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","strut","white","438","W438","blue","248","B248","adult",NA,"6:00",NA,NA,NA,"6:05","6:10","17","17","2",NA,"Wingbeat w/UM male - won!",NA,"no","no",NA,"Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder, floppy","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","strut","blue","993","B993","green","1051","G1051","adult",NA,"6:00",NA,NA,NA,"6:12","6:17","27","27","3",NA,NA,NA,"no","no",NA,"Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder, floppy","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","strut","blue","950","B950","white","658","W658","adult",NA,"6:00",NA,NA,NA,"6:20","6:25","13","13","3, 2",NA,NA,NA,"no","no","no","Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder","53","1989","5","3","5:45","White/Kuchen/Heup","long_lake","None","10 to 15","40","no","no",NA,NA,"Clear","? ","6:11","observation",NA,NA,NA,NA,NA,NA,NA,"5:47","5:56","64","5","O/G male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:39 - hens wandered off. 6:45 - after predator disturbance, remaining birds flew. Left 6:45"
"binder","53","1989","5","3","5:45","White/Kuchen/Heup","long_lake","None","10 to 15","40","no","no",NA,NA,"Clear","? ","6:11","strut","blue",NA,NA,"yellow",NA,NA,NA,NA,"5:56",NA,NA,NA,"6:00","6:05","20","20","1",NA,"chased off UM",NA,NA,NA,NA,"6:39 - hens wandered off. 6:45 - after predator disturbance, remaining birds flew. Left 6:45"
"binder","53","1989","5","3","5:45","White/Kuchen/Heup","long_lake","None","10 to 15","40","no","no",NA,NA,"Clear","? ","6:11","observation",NA,NA,NA,NA,NA,NA,NA,"6:23","5:56",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:39 - hens wandered off. 6:45 - after predator disturbance, remaining birds flew. Left 6:45"
"binder, floppy","53","1989","5","3","5:45","White/Kuchen/Heup","long_lake","None","10 to 15","40","no","no",NA,NA,"Clear","? ","6:11","strut","white","438","W438","blue","248","B248","adult",NA,"5:56, 5:59",NA,NA,NA,"6:01","6:06","30","30, 36","1",NA,NA,NA,"no","no",NA,"6:39 - hens wandered off. 6:45 - after predator disturbance, remaining birds flew. Left 6:45"
"binder, floppy","53","1989","5","3","5:45","White/Kuchen/Heup","long_lake","None","10 to 15","40","no","no",NA,NA,"Clear","? ","6:11","strut","white","470","W470","orange","31","O31","adult",NA,"5:56, 5:59",NA,NA,NA,"6:17","6:22","0","0","1, 3",NA,NA,NA,"no","no",NA,"6:39 - hens wandered off. 6:45 - after predator disturbance, remaining birds flew. Left 6:45"
"binder","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:38","6:03","62","4","lots of fights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"copulation","red blue",NA,NA,"blue",NA,NA,NA,NA,"6:03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder, floppy","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"strut","red blue","1121, 1660","RB1121, RB1660","blue","1661","B1661","adult",NA,"6:03, 5:59",NA,NA,NA,"5:49","5:54","26","26","1",NA,NA,NA,"yes","no","no","At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,NA,"6:03",NA,NA,"Female G/R, B/Y, 1-1 (?)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder, floppy","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"strut","blue","950","B950","white","658","W658","adult",NA,"6:03, 5:59",NA,NA,NA,"6:09","6:14","26","26","1",NA,NA,NA,"no","no","no","At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:21","6:03","37","1","Hens wandering off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder, floppy","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"strut","red","843","R843","blue","1611","B1611","adult",NA,"6:03, 5:59",NA,NA,NA,"6:01","6:06","21","21","1",NA,NA,NA,"no","no","no","At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder, floppy","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"strut","green","1084","G1084","red","883","R883","adult",NA,"6:03, 5:59",NA,NA,NA,"6:00","6:05","22","22","2",NA,NA,NA,"no","no","no","At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder, floppy","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"strut","yellow",NA,"Y","green","381","G381","adult",NA,"6:03, 5:59",NA,NA,NA,"6:11","6:16","5","5","2",NA,NA,NA,"no","no","no","At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder, floppy","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"strut","green","378","G378","yellow",NA,"Y","adult",NA,"6:03, 5:59",NA,NA,NA,"6:44","6:49","20","20","3","wandered by w/n 20 m",NA,NA,"no","no",NA,"At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
