87,North,B201,B202,adult,Apr 15,27,0.286805556,0.268055556,0.01875,1,0,,,
87,North,B201,B202,adult,Apr 17,27,0.259027778,0.265277778,-0.00625,1,0,,,
87,North,B201,B202,adult,Apr 22,1,0.263194444,0.259027778,0.004166667,1,0,,,
87,North,B201,B202,adult,Apr 18,32,0.264583333,0.263888889,0.000694444,1,0,,,
87,North,B201,B202,adult,Apr 11,27,0.290972222,0.275,0.015972222,1,0,,,
87,North,B201,B202,adult,Apr 17,16,0.295138889,0.265277778,0.029861111,2,0,,,
87,North,B201,B202,adult,Apr 16,4,0.259722222,0.267361111,-0.007638889,3,0,,,
87,North,B201,B202,adult,Apr 03,6,0.272222222,0.241666667,0.030555556,4,0,,,
87,North,B201,B202,adult,Apr 03,13,0.260416667,0.241666667,0.01875,4,0,,,
87,North,B201,B202,adult,Apr 08,10,0.322916667,0.278472222,0.044444444,4,0,,,
87,North,B201,B202,adult,Apr 03,4,0.284722222,0.241666667,0.043055556,4,0,,,
87,North,B201,B202,adult,Mar 31,13,0.284722222,0.245138889,0.039583333,4,0,,,
87,North,B201,B202,adult,Mar 31,11,0.266666667,0.245138889,0.021527778,4,0,,,
87,North,B201,B202,adult,Apr 14,3,0.270138889,0.270833333,-0.000694444,4,0,,,
87,North,B201,B202,adult,Apr 10,25,0.315277778,0.276388889,0.038888889,4,0,,,
87,North,B201,B202,adult,Apr 09,7,0.279861111,0.276388889,0.003472222,4,0,,,
87,North,B201,B202,adult,Mar 31,5,0.245138889,0.245138889,0,4,0,,,
87,North,B201,B202,adult,Apr 05,9,0.276388889,0.283333333,-0.006944444,4,0,,,
87,North,B251,W479,juven,Apr 13,0,0.297916667,0.272916667,0.025,3,0,,,
87,North,G302,G301,adult,Apr 22,20,0.259722222,0.259027778,0.000694444,2,0,,,
87,North,G302,G301,adult,Mar 31,31,0.258333333,0.245138889,0.013194444,4,0,,,
87,North,G302,G301,adult,Mar 31,8,0.273611111,0.245138889,0.028472222,4,0,,,
87,North,G302,G310,adult,Apr 09,16,0.352777778,0.276388889,0.076388889,4,0,,,
87,North,G302,G301,adult,Mar 31,32,0.238888889,0.245138889,-0.00625,4,0,,,
87,North,P502,P501,adult,Apr 05,10,0.289583333,0.283333333,0.00625,0,1,,,
87,North,P502,P501,adult,Apr 05,5,0.309027778,0.283333333,0.025694444,0,1,,,
87,North,P502,P501,adult,Apr 14,32,0.263888889,0.270833333,-0.006944444,1,1,,,
87,North,P502,P501,adult,Apr 15,32,0.270138889,0.268055556,0.002083333,1,1,,,
87,North,P502,P501,adult,Apr 09,18,0.340972222,0.276388889,0.064583333,1,1,,,
87,North,P502,P501,adult,Apr 18,34,0.26875,0.263888889,0.004861111,1,1,,,
87,North,P502,P501,adult,Apr 17,0,0.284027778,0.265277778,0.01875,3,1,,,
87,North,P502,P501,adult,Apr 19,7,0.284722222,0.263194444,0.021527778,3,1,,,
87,North,P502,P501,adult,Apr 03,6,0.284722222,0.241666667,0.043055556,4,1,,,
87,North,P502,P501,adult,Apr 09,16,0.321527778,0.276388889,0.045138889,4,1,,,
87,North,P502,P501,adult,Apr 03,12,0.255555556,0.241666667,0.013888889,4,1,,,
87,North,P502,P501,adult,Apr 13,30,0.271527778,0.272916667,-0.001388889,4,1,,,
87,North,P502,P501,adult,Apr 16,16,0.263888889,0.267361111,-0.003472222,4,1,,,
87,North,P502,P501,adult,Apr 05,12,0.276388889,0.283333333,-0.006944444,4,1,,,
87,North,P502,P501,adult,Apr 08,27,0.284722222,0.278472222,0.00625,4,1,,,
87,North,P502,P501,adult,Apr 22,11,0.259027778,0.259027778,0,4,1,,,
87,North,P573,G398,adult,Apr 10,0,0.338194444,0.276388889,0.061805556,0,0,,,
87,North,P573,G398,adult,Apr 09,35,0.331944444,0.276388889,0.055555556,1,0,,,
87,North,P573,G398,adult,Apr 16,32,0.280555556,0.267361111,0.013194444,3,0,,,
87,North,P573,G398,adult,Apr 17,11,0.288888889,0.265277778,0.023611111,3,0,,,
87,North,P573,G398,adult,Apr 15,13,0.30625,0.268055556,0.038194444,3,0,,,
87,North,P573,G398,adult,Apr 22,26,0.273611111,0.259027778,0.014583333,4,0,,,
87,North,P573,G398,adult,Apr 18,12,0.295138889,0.263888889,0.03125,4,0,,,
87,North,P573,G398,adult,Apr 15,28,0.281944444,0.268055556,0.013888889,4,0,,,
87,North,P573,G398,adult,Apr 14,2,0.280555556,0.270833333,0.009722222,4,0,,,
87,North,P573,G398,adult,Apr 17,7,0.305555556,0.265277778,0.040277778,4,0,,,
87,North,P573,G398,adult,Apr 11,20,0.282638889,0.275,0.007638889,4,0,,,
87,North,P573,G398,adult,Apr 05,5,0.284027778,0.283333333,0.000694444,4,0,,,
87,North,R102,R101,adult,Apr 05,20,0.3,0.283333333,0.016666667,0,0,,,
87,North,R102,R101,adult,Apr 16,9,0.307638889,0.267361111,0.040277778,0,0,,,
87,North,R102,R101,adult,Apr 09,32,0.345138889,0.276388889,0.06875,1,0,,,
87,North,R102,R101,adult,Apr 22,31,0.284722222,0.259027778,0.025694444,3,0,,,
87,North,R102,R101,adult,Apr 03,35,0.260416667,0.241666667,0.01875,4,0,,,
87,North,R102,R101,adult,Apr 11,36,0.308333333,0.275,0.033333333,4,0,,,
87,North,R102,R101,adult,Apr 10,8,0.331944444,0.276388889,0.055555556,4,0,,,
87,North,R102,R101,adult,Apr 16,27,0.269444444,0.267361111,0.002083333,4,0,,,
87,North,R102,R101,adult,Apr 17,21,0.270833333,0.265277778,0.005555556,4,0,,,
87,North,R102,R101,adult,Apr 05,0,0.282638889,0.283333333,-0.000694444,4,0,,,
87,North,R102,R101,adult,Apr 03,33,0.279166667,0.241666667,0.0375,4,0,,,
87,North,R102,R101,adult,Apr 14,2,0.302777778,0.270833333,0.031944444,4,0,,,
87,North,R103,O2,adult,Apr 16,2,0.302777778,0.267361111,0.035416667,0,0,,,
87,North,R103,O2,adult,Apr 10,0,0.338194444,0.276388889,0.061805556,0,0,,,
87,North,R103,O2,adult,Apr 11,33,0.268055556,0.275,-0.006944444,1,0,,,
87,North,R103,O2,adult,Apr 09,21,0.291666667,0.276388889,0.015277778,1,0,,,
87,North,R103,O2,adult,Apr 09,31,0.286805556,0.276388889,0.010416667,1,0,,,
87,North,R103,O2,adult,Apr 18,30,0.288888889,0.263888889,0.025,1,0,,,
87,North,R103,O2,adult,Apr 17,33,0.310416667,0.265277778,0.045138889,1,0,,,
87,North,R103,O2,adult,Apr 17,36,0.266666667,0.265277778,0.001388889,1,0,,,
87,North,R103,O2,adult,Apr 19,18,0.277777778,0.263194444,0.014583333,1,0,,,
87,North,R103,O2,adult,Apr 17,2,0.305555556,0.265277778,0.040277778,2,0,,,
87,North,R103,O2,adult,Apr 13,16,0.265972222,0.272916667,-0.006944444,2,0,,,
87,North,R103,O2,adult,Apr 16,14,0.2875,0.267361111,0.020138889,3,0,,,
87,North,R103,O2,adult,Apr 13,0,0.305555556,0.272916667,0.032638889,3,0,,,
87,North,R103,O2,adult,Apr 15,2,0.310416667,0.268055556,0.042361111,3,0,,,
87,North,R103,O2,adult,Apr 22,8,0.26875,0.259027778,0.009722222,3,0,,,
87,North,R103,O2,adult,Apr 10,20,0.284027778,0.276388889,0.007638889,4,0,,,
87,North,R103,O2,adult,Apr 18,0,0.306944444,0.263888889,0.043055556,4,0,,,
87,North,R103,O2,adult,Mar 31,21,0.266666667,0.245138889,0.021527778,4,0,,,
87,North,R103,O2,adult,Mar 31,13,0.284722222,0.245138889,0.039583333,4,0,,,
87,North,R103,O2,adult,Apr 10,18,0.302777778,0.276388889,0.026388889,4,0,,,
87,North,R103,O2,adult,Apr 14,21,0.275694444,0.270833333,0.004861111,4,0,,,
87,North,R103,O2,adult,Mar 31,22,0.245138889,0.245138889,0,4,0,,,
87,North,R103,O2,adult,Apr 08,22,0.322916667,0.278472222,0.044444444,4,0,,,
87,North,R109,B273,adult,Apr 16,0,0.295833333,0.267361111,0.028472222,0,1,,,
87,North,R109,B273,adult,Apr 05,9,0.309027778,0.283333333,0.025694444,0,1,,,
87,North,R109,B273,adult,Apr 05,21,0.289583333,0.283333333,0.00625,0,1,,,
87,North,R109,B273,adult,Apr 05,11,0.3,0.283333333,0.016666667,0,1,,,
87,North,R109,B273,adult,Apr 17,35,0.254166667,0.265277778,-0.011111111,1,1,,,
87,North,R109,B273,adult,Apr 18,35,0.260416667,0.263888889,-0.003472222,1,1,,,
87,North,R109,B273,adult,Apr 11,43,0.258333333,0.275,-0.016666667,1,1,,,
87,North,R109,B273,adult,Apr 10,35,0.288888889,0.276388889,0.0125,1,1,,,
87,North,R109,B273,adult,Apr 17,34,0.301388889,0.265277778,0.036111111,1,1,,,
87,North,R109,B273,adult,Apr 19,32,0.277777778,0.263194444,0.014583333,1,1,,,
87,North,R109,B273,adult,Apr 13,37,0.290972222,0.272916667,0.018055556,1,1,,,
87,North,R109,B273,adult,Apr 10,40,0.263888889,0.276388889,-0.0125,1,1,,,
87,North,R109,B273,adult,Apr 14,40,0.258333333,0.270833333,-0.0125,1,1,,,
87,North,R109,B273,adult,Apr 08,43,0.315972222,0.278472222,0.0375,1,1,,,
87,North,R109,B273,adult,Apr 09,29,0.269444444,0.276388889,-0.006944444,1,1,,,
87,North,R109,B273,adult,Apr 15,39,0.25625,0.268055556,-0.011805556,1,1,,,
87,North,R109,B273,adult,Apr 22,34,0.254861111,0.259027778,-0.004166667,1,1,,,
87,North,R109,B273,adult,Apr 16,39,0.255555556,0.267361111,-0.011805556,1,1,,,
87,North,R109,B273,adult,Apr 15,38,0.29375,0.268055556,0.025694444,1,1,,,
87,North,R109,B273,adult,Apr 15,1,0.299305556,0.268055556,0.03125,3,1,,,
87,North,R109,B273,adult,Apr 08,40,0.274305556,0.278472222,-0.004166667,4,1,,,
87,North,R109,B273,adult,Apr 09,20,0.326388889,0.276388889,0.05,4,1,,,
87,North,R109,B273,adult,Apr 09,0,0.314583333,0.276388889,0.038194444,4,1,,,
87,North,R109,B273,adult,Apr 14,4,0.292361111,0.270833333,0.021527778,4,1,,,
87,North,R109,B273,adult,Apr 08,39,0.267361111,0.278472222,-0.011111111,4,1,,,
87,North,R109,B273,adult,Apr 19,16,0.284722222,0.263194444,0.021527778,4,1,,,
87,North,R109,B273,adult,Apr 11,43,0.296527778,0.275,0.021527778,4,1,,,
87,North,W402,W401,adult,Apr 06,41,0.253472222,0.28125,-0.027777778,1,0,,,
87,North,W402,W401,adult,Apr 15,28,0.265277778,0.268055556,-0.002777778,1,0,,,
87,North,W402,W401,adult,Apr 10,23,0.273611111,0.276388889,-0.002777778,3,0,,,
87,North,W402,W401,adult,Apr 18,20,0.272916667,0.263888889,0.009027778,3,0,,,
87,North,W402,W401,adult,Apr 17,8,0.277083333,0.265277778,0.011805556,3,0,,,
87,North,W402,W401,adult,Apr 19,13,0.267361111,0.263194444,0.004166667,3,0,,,
87,North,W402,W401,adult,Apr 08,28,0.315972222,0.278472222,0.0375,4,0,,,
87,North,W402,W401,adult,Apr 11,18,0.303472222,0.275,0.028472222,4,0,,,
87,North,W402,W401,adult,Apr 03,21,0.279166667,0.241666667,0.0375,4,0,,,
87,North,W402,W401,adult,Apr 03,25,0.255555556,0.241666667,0.013888889,4,0,,,
87,North,W402,W401,adult,Apr 08,33,0.274305556,0.278472222,-0.004166667,4,0,,,
87,North,W402,W401,adult,Apr 03,19,0.272222222,0.241666667,0.030555556,4,0,,,
87,North,W403,O1,adult,Apr 13,35,0.277083333,0.272916667,0.004166667,1,0,,,
87,North,W403,O1,adult,Apr 10,26,0.319444444,0.276388889,0.043055556,4,0,,,
87,North,W403,O1,adult,Mar 31,0,0.258333333,0.245138889,0.013194444,4,0,,,
87,North,W403,O1,adult,Apr 10,26,0.295833333,0.276388889,0.019444444,4,0,,,
87,North,W403,O1,adult,Apr 15,10,0.275694444,0.268055556,0.007638889,4,0,,,
87,North,W403,O1,adult,Apr 11,37,0.277083333,0.275,0.002083333,4,0,,,
87,North,W403,O1,adult,Apr 08,31,0.284722222,0.278472222,0.00625,4,0,,,
87,North,W403,O1,adult,Mar 31,12,0.273611111,0.245138889,0.028472222,4,0,,,
87,North,W403,O1,adult,Mar 31,28,0.238888889,0.245138889,-0.00625,4,0,,,
87,North,W450,R110,adult,Apr 09,0,0.275,0.276388889,-0.001388889,4,0,,,
,,,,,,,,, , ,,,,
87,Broken Wing,B217,G312,adult,Apr 24,10,0.275,0.257638889,0.017361111,0,0,,,
87,Broken Wing,B217,G312,adult,Apr 17,43,0.258333333,0.265277778,-0.006944444,1,0,,,
87,Broken Wing,B217,G312,adult,Apr 10,31,0.270138889,0.276388889,-0.00625,1,0,,,
87,Broken Wing,B217,G312,adult,Apr 09,16,0.30625,0.276388889,0.029861111,4,0,,,
87,Broken Wing,B217,G312,adult,Apr 22,0,0.246527778,0.259027778,-0.0125,4,0,,,
87,Broken Wing,B217,G312,adult,Apr 24,13,0.241666667,0.257638889,-0.015972222,4,0,,,
87,Broken Wing,G314,G315,adult,Apr 16,13,0.257638889,0.267361111,-0.009722222,1,0,,,
87,Broken Wing,G314,G315,adult,Apr 17,32,0.275694444,0.265277778,0.010416667,1,0,,,
87,Broken Wing,G320,P519,adult,Apr 24,21,0.25,0.257638889,-0.007638889,1,0,,,
87,Broken Wing,G320,P519,adult,Apr 09,18,0.297222222,0.276388889,0.020833333,4,0,,,
87,Broken Wing,G320,P519,adult,Apr 09,27,0.28125,0.276388889,0.004861111,4,0,,,
87,Broken Wing,G320,P519,adult,Apr 10,11,0.281944444,0.276388889,0.005555556,4,0,,,
87,Broken Wing,G320,P519,adult,Apr 22,0,0.250694444,0.259027778,-0.008333333,4,0,,,
87,Broken Wing,G348,W415,adult,Apr 16,0,0.251388889,0.267361111,-0.015972222,2,0,,,
87,Broken Wing,o,r,juven,Apr 24,5,0.26875,0.257638889,0.011111111,0,0,,,
87,Broken Wing,O21,O20,adult,Apr 24,23,0.253472222,0.257638889,-0.004166667,1,0,,,
87,Broken Wing,O21,O20,adult,Apr 17,25,0.280555556,0.265277778,0.015277778,1,0,,,
87,Broken Wing,O21,O20,adult,Apr 10,2,0.291666667,0.276388889,0.015277778,4,0,,,
87,Broken Wing,O21,O20,adult,Apr 22,0,0.284027778,0.259027778,0.025,4,0,,,
87,Broken Wing,P521,R121,adult,Apr 24,20,0.259722222,0.257638889,0.002083333,4,0,,,
87,Broken Wing,P521,R121,adult,Apr 10,14,0.295833333,0.276388889,0.019444444,4,0,,,
87,Broken Wing,P521,R121,juven,Apr 09,7,0.321527778,0.276388889,0.045138889,4,0,,,
87,Broken Wing,P524,P523,adult,Apr 24,24,0.253472222,0.257638889,-0.004166667,1,0,,,
87,Broken Wing,P524,P523,adult,Apr 17,17,0.285416667,0.265277778,0.020138889,3,0,,,
87,Broken Wing,P524,P523,adult,Apr 22,0,0.269444444,0.259027778,0.010416667,4,0,,,
87,Broken Wing,P524,P523,adult,Apr 10,3,0.291666667,0.276388889,0.015277778,4,0,,,
87,Broken Wing,R124,B224,adult,Apr 17,30,0.252777778,0.265277778,-0.0125,3,0,,,
87,Broken Wing,sore,G311,adult,Apr 10,6,0.30625,0.276388889,0.029861111,4,0,,,
87,Broken Wing,W418,W423,adult,Apr 14,22,0.263888889,0.270833333,-0.006944444,1,0,,,
87,Broken Wing,W418,W423,adult,Apr 17,10,0.297222222,0.265277778,0.031944444,1,0,,,
87,Broken Wing,W418,W423,adult,Apr 10,17,0.275,0.276388889,-0.001388889,4,0,,,
87,Broken Wing,W418,W423,adult,Apr 24,9,0.241666667,0.257638889,-0.015972222,4,0,,,
87,Broken Wing,W418,W423,adult,Apr 09,18,0.314583333,0.276388889,0.038194444,4,0,,,
87,Broken Wing,W418,W423,adult,Apr 09,17,0.292361111,0.276388889,0.015972222,4,0,,,
87,Broken Wing,W423,W418,adult,Apr 24,1,0.275,0.257638889,0.017361111,0,0,,,
87,Broken Wing,W448,G307,adult,Apr 17,28,0.266666667,0.265277778,0.001388889,1,0,,,
87,Broken Wing,W448,G307,adult,Apr 16,0,0.308333333,0.267361111,0.040972222,3,0,,,
87,Broken Wing,W512,R117,juven,Apr 24,30,0.281944444,0.257638889,0.024305556,0,0,,,
87,Broken Wing,W512,R117,juven,Apr 22,23,0.279166667,0.259027778,0.020138889,4,0,,,
87,Broken Wing,W512,R117,juven,Apr 22,25,0.256944444,0.259027778,-0.002083333,4,0,,,
,,,,,,,,, ,,,,,
87,Sybille Spgs,G343,P591,adult,Apr 19,33,0.251388889,0.263194444,-0.011805556,1,0,,,
87,Sybille Spgs,O23,P598,adult,May 01,0,0.254861111,0.252083333,0.002777778,0,0,,,
87,Sybille Spgs,O23,P598,adult,May 01,0,0.261805556,0.252083333,0.009722222,0,0,,,
87,Sybille Spgs,O23,P598,adult,Apr 29,39,0.298611111,0.252777778,0.045833333,1,0,,,
87,Sybille Spgs,O23,P598,adult,Apr 29,29,0.284722222,0.252777778,0.031944444,1,0,,,
87,Sybille Spgs,O23,P598,adult,Apr 18,33,0.291666667,0.263888889,0.027777778,1,0,,,
87,Sybille Spgs,O23,P598,adult,Apr 29,44,0.289583333,0.252777778,0.036805556,1,0,,,
87,Sybille Spgs,O23,P598,adult,Apr 17,35,0.267361111,0.265277778,0.002083333,4,0,,,
87,Sybille Spgs,P525,P522,adult,May 01,2,0.263194444,0.252083333,0.011111111,0,1,,,
87,Sybille Spgs,P525,P522,adult,May 01,3,0.254861111,0.252083333,0.002777778,0,1,,,
87,Sybille Spgs,P525,P522,adult,May 01,3,0.274305556,0.252083333,0.022222222,0,1,,,
87,Sybille Spgs,P525,P522,adult,Apr 15,34,0.277777778,0.268055556,0.009722222,1,1,,,
87,Sybille Spgs,P525,P522,adult,Apr 29,35,0.243055556,0.252777778,-0.009722222,1,1,,,
87,Sybille Spgs,P525,P522,adult,Apr 18,39,0.270833333,0.263888889,0.006944444,1,1,,,
87,Sybille Spgs,P525,P522,adult,Apr 17,38,0.267361111,0.265277778,0.002083333,1,1,,,
87,Sybille Spgs,P525,P522,adult,Apr 15,18,0.302083333,0.268055556,0.034027778,1,1,,,
87,Sybille Spgs,P525,P522,adult,Apr 29,3,0.26875,0.252777778,0.015972222,3,1,,,
