"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type_","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","time","sunrise_time","num_males_observed","num_females_observed","comments_observations_or_marks","time_start","time_end","num_of_struts","struts_5_min","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder","29 & 30","1987","4","10","6:10","Lacey","broken_wing",NA,"0 to 5","<5","no","no",NA,NA,"clean",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:40","6:38-6:44","14","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On 9 Apr 87 there were 3 males on what appears to be the mating center. We caught one night-lighting. 10 Apr 87 from a group of 3 strutting in the moonlight. 1 male trying to force copulations; females beat up on him. R/P P/G standoff. G won encounter. "
"binder, floppy","29 & 30","1987","4","10","6:10","Lacey","broken_wing",NA,"0 to 5","<5","no","no",NA,NA,"clean",NA,NA,"strut","orange","21","O21","orange","20","O20","adult",NA,"6:38-6:44, 6:38",NA,NA,NA,"7:00",NA,"2","2","4",NA,NA,NA,"no","no","yes","On 9 Apr 87 there were 3 males on what appears to be the mating center. We caught one night-lighting. 10 Apr 87 from a group of 3 strutting in the moonlight. 1 male trying to force copulations; females beat up on him. R/P P/G standoff. G won encounter. "
"binder","31","1987","4","14","5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"Frost",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:15","6:35","11","19","RW - LW fought off another male before strutting ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder, floppy","31","1987","4","14","5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"Frost",NA,NA,"strut","white","418","W418","white","423","W423","adult",NA,"6:35, 6:30",NA,NA,NA,"6:20","6:35","65","22","1",NA,NA,NA,"no",NA,NA,NA
"binder","31","1987","4","14","5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"Frost",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,"7:50","6:35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,NA
"binder","31","1987","4","14","5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"Frost",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:45","6:35","14","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","31","1987","4","14","5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"Frost",NA,NA,"strut","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:35",NA,NA,NA,"7:00","7:10","24","12","1",NA,NA,NA,NA,NA,NA,NA
"binder","31","1987","4","14","5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"Frost",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:55","6:35","5","10","RW - LW - in center, fought off another ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","31","1987","4","14","5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"Frost",NA,NA,"strut","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:35",NA,NA,NA,"7:35","7:39","15","15","3",NA,NA,NA,NA,NA,NA,NA
"binder","31","1987","4","14","5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"Frost",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:20","6:35","5","4","Scattering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","31","1987","4","14","5:30","Greg Gylten","broken_wing",NA,NA,"clear",NA,NA,"15",NA,"Frost",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:45","6:35","2","2","2 Female close to the male which eventually copulates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","32","1987","4","16","5:20","Kris Johnson","broken_wing",NA,"0 to 5","none - light ",NA,NA,NA,NA,"Dry","peregrine falcon","7:13","observation",NA,NA,NA,NA,NA,NA,NA,"5:50",NA,"33","45","Spooky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auditory evidence of strutting on arrival. 7:13, peregrine falcon landed in center of lek, flushed all birds. "
"binder, floppy","32","1987","4","16","5:20","Kris Johnson","broken_wing",NA,"0 to 5","none - light ",NA,NA,NA,NA,"Dry","peregrine falcon","7:13","strut","green","348","G348","white","415","W415","adult",NA,"6:25",NA,NA,NA,"6:02","6:07","0","0","2",NA,NA,NA,"no","no","yes","Auditory evidence of strutting on arrival. 7:13, peregrine falcon landed in center of lek, flushed all birds. "
"binder","32","1987","4","16","5:20","Kris Johnson","broken_wing",NA,"0 to 5","none - light ",NA,NA,NA,NA,"Dry","peregrine falcon","7:13","observation",NA,NA,NA,NA,NA,NA,NA,"7:20",NA,"9","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auditory evidence of strutting on arrival. 7:13, peregrine falcon landed in center of lek, flushed all birds. "
"binder, floppy","32","1987","4","16","5:20","Kris Johnson","broken_wing",NA,"0 to 5","none - light ",NA,NA,NA,NA,"Dry","peregrine falcon","7:13","strut","green","314","G314","green","315","G315","adult",NA,"6:25",NA,NA,NA,"6:11","6:13","13","13","1",NA,NA,NA,"no",NA,NA,"Auditory evidence of strutting on arrival. 7:13, peregrine falcon landed in center of lek, flushed all birds. "
"binder","32","1987","4","16","5:20","Kris Johnson","broken_wing",NA,"0 to 5","none - light ",NA,NA,NA,NA,"Dry","peregrine falcon","7:13","observation",NA,NA,NA,NA,NA,NA,NA,"7:35",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auditory evidence of strutting on arrival. 7:13, peregrine falcon landed in center of lek, flushed all birds. "
"binder","32","1987","4","16","5:20","Kris Johnson","broken_wing",NA,"0 to 5","none - light ",NA,NA,NA,NA,"Dry","peregrine falcon","7:13","observation",NA,NA,NA,NA,NA,NA,NA,"8:00",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auditory evidence of strutting on arrival. 7:13, peregrine falcon landed in center of lek, flushed all birds. "
"binder","33","1987","4","17","5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:54",NA,"26","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie.  "
"binder, floppy","33","1987","4","17","5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","red","124","R124","blue","224","B224","adult",NA,"6:22",NA,NA,NA,"6:04","6:09","30","30","2, 3",NA,NA,NA,"no","no","no","Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie.  "
"binder","33","1987","4","17","5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:02",NA,NA,NA,"female with LB/RO and radio ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie.  "
"binder, floppy","33","1987","4","17","5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","blue","217","B217","green","312","G312","adult",NA,"6:22",NA,NA,NA,"6:12","6:17","43","43","1","middle - 9 hens",NA,NA,"no","no","no","Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie.  "
"binder","33","1987","4","17","5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:20",NA,"26","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie.  "
"binder, floppy","33","1987","4","17","5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","white","448","W448","green","307","G307","adult",NA,"6:22",NA,NA,NA,"6:24","6:29","28","28","1","next to 3",NA,NA,"no","yes","no","Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie.  "
"binder","33","1987","4","17","5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:57",NA,"20","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie.  "
"binder, floppy","33","1987","4","17","5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","green","314","G314","green","315","G315","adult",NA,"6:22",NA,NA,NA,"6:37","6:42","32","32","1","middle - moved around",NA,NA,"no",NA,NA,"Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie.  "
"binder, floppy","33","1987","4","17","5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","purple","524","P524","purple","523","P523","adult",NA,"6:22",NA,NA,NA,"6:51","6:56","17","17","2, 3",NA,NA,NA,"no","no","no","Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie.  "
"binder, floppy","33","1987","4","17","5:00","Cole","broken_wing",NA,NA,"1 to 5",NA,NA,NA,NA,NA,NA,NA,"strut","white","418","W418","white","423","W423","adult",NA,"6:22",NA,NA,NA,"7:08","7:13","10","10","1","middle - 4",NA,NA,"no",NA,NA,"Fight - 6:31, between gg and rr. rr won. Fight - 6:41 between gg + unmarked. Unmarked won. Fight 7:34 between gg + oo. Tie.  "
"binder","34","1987","4","22","5:40","Cole","broken_wing",NA,"calm ","Clear",NA,NA,NA,NA,"Frosty ground ",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:45",NA,"37","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder, floppy","34","1987","4","22","5:40","Cole","broken_wing",NA,"calm ","Clear",NA,NA,NA,NA,"Frosty ground ",NA,NA,"strut","blue","217","B217","green","312","G312","adult",NA,"6:13",NA,NA,NA,"5:55","6:00","0","0","4",NA,"fight - TIE",NA,"no","no","no",NA
"binder","34","1987","4","22","5:40","Cole","broken_wing",NA,"calm ","Clear",NA,NA,NA,NA,"Frosty ground ",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:17",NA,"27","4","~20 birds flew by at 6:13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder, floppy","34","1987","4","22","5:40","Cole","broken_wing",NA,"calm ","Clear",NA,NA,NA,NA,"Frosty ground ",NA,NA,"strut","green","320","G320","purple","519","P519","adult",NA,"6:13",NA,NA,NA,"6:01","6:06","0","0","4",NA,"(?) fed",NA,"no","no","no",NA
"binder","34","1987","4","22","5:40","Cole","broken_wing",NA,"calm ","Clear",NA,NA,NA,NA,"Frosty ground ",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 birds strutting (?) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder, floppy","34","1987","4","22","5:40","Cole","broken_wing",NA,"calm ","Clear",NA,NA,NA,NA,"Frosty ground ",NA,NA,"strut","white","512","W512","red","117","R117","juv",NA,"6:13",NA,NA,NA,"6:10","6:15","25","25","4",NA,NA,NA,"no",NA,NA,NA
"binder","34","1987","4","22","5:40","Cole","broken_wing",NA,"calm ","Clear",NA,NA,NA,NA,"Frosty ground ",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:02",NA,"27","0","sitting or feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder, floppy","34","1987","4","22","5:40","Cole","broken_wing",NA,"calm ","Clear",NA,NA,NA,NA,"Frosty ground ",NA,NA,"strut","purple","524","P524","purple","523","P523","adult",NA,"6:13",NA,NA,NA,"6:28","6:33","0","0","4",NA,"fed and walked around",NA,"no","no","no",NA
"binder","34","1987","4","22","5:40","Cole","broken_wing",NA,"calm ","Clear",NA,NA,NA,NA,"Frosty ground ",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:15",NA,NA,NA,"All flew off to SW but 1 more ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder, floppy","34","1987","4","22","5:40","Cole","broken_wing",NA,"calm ","Clear",NA,NA,NA,NA,"Frosty ground ",NA,NA,"strut","white","512","W512","red","117","R117","juv",NA,"6:13",NA,NA,NA,"6:42","6:47","23","23","4",NA,NA,NA,"no",NA,NA,NA
"binder","35","1987","4","24","5:34","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:43","6:12","31","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit. "
"binder","35","1987","4","24","5:34","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:15","6:12","31","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit. "
"binder, floppy","35","1987","4","24","5:34","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"strut","white","418","W418","white","423","W423","adult",NA,"6:12, 6:11",NA,NA,NA,"5:48","5:53","9","9","4",NA,NA,NA,"no",NA,NA,"5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit. "
"binder","35","1987","4","24","5:34","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:26","6:12","33","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit. "
"binder","35","1987","4","24","5:34","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:43","6:12","35","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit. "
"binder, floppy","35","1987","4","24","5:34","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"strut","purple","524","P524","purple","523","P523","adult",NA,"6:12, 6:11",NA,NA,NA,"6:05","6:10","24","24","1",NA,NA,NA,"no","no","no","5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit. "
